,tweet_id,type,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,statement,tweet_coord,tweet_created,tweet_location,user_timezone
4013,569210394046275586,negative,Southwest,,bullman29,,0,flight just cancelled flighted can you help me rebook,,2015-02-21 11:01:48 -0800,"Washington, DC",Eastern Time (US & Canada)
4014,569991529764409344,negative,United,,ishowman,,0,lovely new plane from lga to ord but no power outlet,,2015-02-23 14:45:45 -0800,New York,London
4015,569700785824669696,positive,American,,jwein7,,0,americanview sweet home chicago http tco jiclvts,,2015-02-22 19:30:26 -0800,Windy City,Central Time (US & Canada)
4016,567759774016868352,neutral,Delta,,vegecomgirl,,0,well i try see you soon,,2015-02-17 10:57:33 -0800,New York City,Eastern Time (US & Canada)
4017,568574614110117888,negative,Southwest,,John_Corl,,2,on brd nowfrustrated we go buf not rocif tld flt wa gng b held earlier would not be a messcng bk unable due to overbk,,2015-02-19 16:55:26 -0800,"Rochester, NY",Quito
4018,569861417689419776,neutral,American,,flyneverdies,,0,is there anyone online that can help the flight leaf in hr,,2015-02-23 06:08:44 -0800,cali bound,Central Time (US & Canada)
4019,569907323650633728,neutral,US Airways,,therealcharlie,,0,hi guy are flight and still on time the site and app are both down and i can not check thanks,,2015-02-23 09:11:08 -0800,"Melbourne, Australia",Sydney
4020,569157073906176000,positive,Delta,,RachelLCoppola,,0,oh definitely i kind of only fly jetblue,,2015-02-21 07:29:55 -0800,LA & Boston,Eastern Time (US & Canada)
4021,567760870630244352,negative,US Airways,,kpbball41,,0,you are horrendous pull your shit together,,2015-02-17 11:01:54 -0800,"Boston, MA",Quito
4022,568176902801735680,negative,United,,frqnttraveler,,1,thanks i will fill out the form that no one read or responds to,,2015-02-18 14:35:04 -0800,california,
4023,569949415458213888,neutral,American,,mike_square,,0,is my friend flight from jax to dfw cancelled flighted,,2015-02-23 11:58:24 -0800,"Dallas, Tx, USA",Mountain Time (US & Canada)
4024,568838781907935233,neutral,Southwest,,jscherms,,0,i will if you can see about moving up my brother in law graduation to the th thanks,,2015-02-20 10:25:08 -0800,,Eastern Time (US & Canada)
4025,568152817656930305,neutral,Delta,,NickTypesWords,,0,do not talk about my friend like that thefutureisweird,,2015-02-18 12:59:22 -0800,Inquiries: CAA  •  Miller PR ,
4026,569928501966450689,neutral,American,,urduckcommander,,0,okay i just sent it,,2015-02-23 10:35:18 -0800,,Quito
4027,569604674715693057,negative,American,,LIGal19,,0,cut it put me on a flt tomorrow,,2015-02-22 13:08:31 -0800,"ÜT: 40.881241,-73.107717",Quito
4028,569156425626329089,neutral,US Airways,,observepeople,,0,doe anyone know the hold time for usairways reservation,,2015-02-21 07:27:20 -0800,,Eastern Time (US & Canada)
4029,568602701623218177,negative,Delta,,yaffasolin,,0,how come you are responding to everyone else and not me wtf,,2015-02-19 18:47:02 -0800,New York,Pacific Time (US & Canada)
4030,569342220534288384,negative,United,,ScottyNeuman,,1,and now they sent our green tagged bag to the luggage carousel it is been one mess up after another bad day,,2015-02-21 19:45:37 -0800,"Montana, God's country
",Pacific Time (US & Canada)
4031,568233193738018817,negative,United,,SergioESalas,,0,screwed over my professor maybe we should tell everyone about aviation airport airline innovation startup tech,,2015-02-18 18:18:45 -0800,,Central Time (US & Canada)
4032,569497092655345664,negative,United,,DanielPaulEller,,0,fuck you and your closed premier access line at ord probably going to miss my flightstart treating your customer better,,2015-02-22 06:01:02 -0800,Chicago,Central Time (US & Canada)
4033,568832749093687296,positive,United,,Mammothchowder,,0,i think this is the best first class i have ever gotten denver to lax and it is wonderful,,2015-02-20 10:01:10 -0800,Mammoth Lakes ,
4034,569260462606569473,neutral,Southwest,,jvancequ,,0,i like to see if i can change flight plz help thx,,2015-02-21 14:20:45 -0800,,
4035,570235676916117504,negative,US Airways,,Dukestuaff,,0,another fiasco at national forever from jet to gate on am flight from rdu,,2015-02-24 06:55:54 -0800,"Durham, NC",Eastern Time (US & Canada)
4036,570248991704788992,negative,American,,MyCustoAdvocate,,0,airline trouble this winter amp not getting good customer service contact http tco aqjnhwnac we negotiate w company foru,,2015-02-24 07:48:48 -0800,"Miami, New York, Boston",
4037,570096856685871106,negative,American,,emrey35,,0,i look forward to hearing back and hope that my next trip will not be like this,,2015-02-23 21:44:17 -0800,College Station,
4038,569910583694196736,positive,Southwest,,RenePhillips42,,0,they arrived late flight but pilot got u to dia on time impressive outstanding greatservice allgood,,2015-02-23 09:24:06 -0800,"Rocky Mountains, Colorado USA",Mountain Time (US & Canada)
4039,569574711899922433,positive,Delta,,ChrisDonahoe,,0,start including pto in your getaway package and i am all in,,2015-02-22 11:09:28 -0800,"Washington, D.C.",Quito
4040,569527951831666688,negative,Delta,,arthurhasher,,0,that is not weather relate flightd you are just being nice and blaming the weather airport just wa not prepared investigation time,,2015-02-22 08:03:39 -0800,Long Island - Arizona ,
4041,567758180068130816,positive,Southwest,,colorsflashing6,,0,i love southwest and payton taylor,,2015-02-17 10:51:13 -0800,"Nashville, TN",Eastern Time (US & Canada)
4042,568652138915766272,negative,US Airways,,BrianKush,,0,it wa almost hour late flight due to mechanical,,2015-02-19 22:03:29 -0800,,Quito
4043,569645082414080000,negative,American,,totestoked,,0,i want the flight i have on hold i do not want a new flight,,2015-02-22 15:49:05 -0800,"Naperville, IL ",Eastern Time (US & Canada)
4044,568868515857321985,negative,United,,dcharb10,,1,thanks for reminding me how much easier it is to fly southwest get more agent at sfo,,2015-02-20 12:23:17 -0800,Midwest,
4045,568990399814987777,negative,United,,raindovemodel,,0,stuck in this airport hour in standby cuz the pilot showed up late flight in pjs amp i missed my connectin flight pjs i tell you nyfw,,2015-02-20 20:27:37 -0800,Anywhere someone needs me,Eastern Time (US & Canada)
4046,569676612851134464,neutral,US Airways,,miscgal,,0,what happens to frequent flyer mile earned once merger is complete with aa,,2015-02-22 17:54:23 -0800,,Tehran
4047,568564675312545792,negative,United,,acmejla,,0,yet again you disappoint sitting at iad for ua for hr and you can not seem to know why the plane ha not left albany fail,,2015-02-19 16:15:56 -0800,"Carmel, IN",Eastern Time (US & Canada)
4048,569614088390578176,negative,American,,louiswoof,,0,my flight tomorrow were cancelled flighted can not do anything online and can not get through on phone help,,2015-02-22 13:45:56 -0800,"Tucson, Arizona",
4049,569916152283041792,negative,United,,fdashev,,0,e ticket refund request case id,,2015-02-23 09:46:13 -0800,"Pittsburgh, PA",
4050,570275726483542016,neutral,American,,StefanNiemczyk,,0,i would like to apologize to the gate agent for flight aa i wa not aware that zone wa after the nine other precious gem,,2015-02-24 09:35:03 -0800,,Arizona
4051,567826761141985280,positive,Southwest,,floridacarolina,,0,really appreciate the follow up i always fly with you all for a reason,,2015-02-17 15:23:44 -0800,"Nashville, TN",Central Time (US & Canada)
4052,567730704055037953,negative,Southwest,,TJGoertz,,0,trying to get through by phone to confirm that fund from a cancelled flightled reservation can still be used in the future can you help,,2015-02-17 09:02:02 -0800,Toronto,Eastern Time (US & Canada)
4053,568557220473884672,negative,United,,Matt_W_Scott,,0,would be hard to be worse than last time but i am sure you will give it a shot,,2015-02-19 15:46:19 -0800,,Amsterdam
4054,568148251569999873,negative,United,,RhodseyM,,0,still can not dm it is lh on,,2015-02-18 12:41:13 -0800,London,Greenland
4055,570054495943720960,neutral,US Airways,,EverettWJones,,0,expedia reserved a ticket for me and more for a usaw flight but only issued they are not responsivethoughts,,2015-02-23 18:55:57 -0800,,Quito
4056,567905540761870336,neutral,Delta,,michaelhakimkan,,0,it wa at jfk airport right now,,2015-02-17 20:36:46 -0800,,
4057,568941851228528642,positive,United,,1234567890_,,0,you suck you are the best,"[37.61476852, -122.40521688]",2015-02-20 17:14:42 -0800,"Boulder, CO | Los Angeles, CA",Arizona
4058,568273310347165696,positive,US Airways,,CaraModisett,,0,will do,,2015-02-18 20:58:09 -0800,"Memphis, Tennessee",Central Time (US & Canada)
4059,570072153607049218,neutral,American,,aprilteybrown,,0,any delay on tonight flight from dfw to sat i have family member on board,,2015-02-23 20:06:07 -0800,"Washington, D.C.",Eastern Time (US & Canada)
4060,568868305697525761,positive,United,,BattierCCIpuppy,,0,perfect that work thank you,,2015-02-20 12:22:27 -0800,"Sacramento, CA",
4061,569296792426295297,negative,Southwest,,bsjuts,,0,now our pilot timed outgetmeoutofhere,,2015-02-21 16:45:06 -0800,Nebraska ,Central Time (US & Canada)
4062,569843485911560192,negative,American,,mwangbickler,,2,we apologize for your frustration michael have you been rebooked got call back after hour bad,"[47.62581201, -122.3501506]",2015-02-23 04:57:28 -0800,"Napa, CA",Pacific Time (US & Canada)
4063,570084406204997632,negative,US Airways,,worldwideweg,,0,no one pick up the phone all day no opportunity to leave a voicemail,,2015-02-23 20:54:48 -0800,,
4064,568977430439817216,neutral,Delta,,JetBlueNews,,0,dca to nantucket washington business journal http tco ebxckfjd,,2015-02-20 19:36:05 -0800,USA,Sydney
4065,567760331829559296,negative,Southwest,,Foxycleo13,,0,the woman working the counter in philly at this am need to be fired due to bad weather i along with other passenger,,2015-02-17 10:59:46 -0800,"Memphis, TN",Central Time (US & Canada)
4066,568893685397483522,negative,Southwest,,NGottesman,,0,heyo what is causing flight ewr to hou to be delayed,,2015-02-20 14:03:18 -0800,"BRKLYN, NY",Central Time (US & Canada)
4067,568438982301917184,negative,United,,caraweikel,,0,really hoping to get some help here on my th attempt to get a resolution and lost count of transfer help please mileageplus,,2015-02-19 07:56:29 -0800,Washington DC Metro Area,Eastern Time (US & Canada)
4068,569573843825790976,positive,Delta,,artburkart,,0,s flight flight booking problem experience is pretty great,,2015-02-22 11:06:01 -0800,Boston,London
4069,570081545211375616,negative,US Airways,,RoxyShepherd,,0,i have flown u airway at least five time every single time ha been like this action speak louder than word,,2015-02-23 20:43:26 -0800,"New Orleans, LA",Atlantic Time (Canada)
4070,569662145886957568,negative,American,,Apas717,,1,i understand flight cancelled flightation but not being able to get through to change that flight for hr is not acceptable,,2015-02-22 16:56:54 -0800,Jacksonville Florida,
4071,570034301774884865,positive,Southwest,,NikkiDan96,,0,beyond ready,,2015-02-23 17:35:42 -0800,,
4072,569216055018704896,neutral,United,,reccewife,,0,i will i have to get to bangkok i have just day to spend with my husband in his mid deployment leave like to get there a soon a possible,,2015-02-21 11:24:17 -0800,"Kingston, Canada",Mountain Time (US & Canada)
4073,568435244841500673,neutral,United,,msteckling,,0,have all s been updated with power outlet and seat back tv yet flying ord to tokyo narita on the th,,2015-02-19 07:41:38 -0800,"Chicago, IL",Central Time (US & Canada)
4074,569564610837086209,negative,Virgin America,,finslippy,,0,our flight into lga wa cancelled flighted we are stuck in dallas i called to reschedule told i could get a flight for today,,2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada)
4075,569606093393010688,neutral,American,,mareyes15,,0,are flight from columbus ohio to dallas texas cancelled flighted,,2015-02-22 13:14:10 -0800,,Eastern Time (US & Canada)
4076,569990010067423233,neutral,US Airways,,VincesViews,,0,can you priv chat to help chairman reroute,,2015-02-23 14:39:42 -0800,"San Jose, Ca",Eastern Time (US & Canada)
4077,569699279566016512,negative,US Airways,,LarrySandeen,,0,just discovered that they billed u for the rescheduled flight which cost me a second day of lost work,"[0.0, 0.0]",2015-02-22 19:24:27 -0800,Southeastern Pennsylvania USA,
4078,569976092359917568,positive,Southwest,,MauLoaIkaika73,,0,can a pair of ticket waiting for me after my sport practice i live here and definitely know where that is,,2015-02-23 13:44:24 -0800,,Pacific Time (US & Canada)
4079,568187577909563392,neutral,Southwest,,campnhike75,,0,did they pick someone for destination dragon,,2015-02-18 15:17:29 -0800,indiana,Hawaii
4080,568540062306181120,negative,US Airways,,Andreas_Hirsch,,0,i tried it but doe not help very much and reservation seems to be overwhelmed with some issue,,2015-02-19 14:38:08 -0800,GERMANY,Greenland
4081,567753747283988481,negative,Southwest,,LedPinkCloudz,,0,and currently a i am bringing my year old to the bathroom i am being rushed by the flight attendant,,2015-02-17 10:33:36 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
4082,568169732895051777,neutral,US Airways,,dsearls,,0,thanks suggestion stop the promo message after a bit and just run music amp a msg that say call volume is high vrm,,2015-02-18 14:06:35 -0800,"SBA, BOS, JFK, EWR, SFO, LHR",Pacific Time (US & Canada)
4083,568462805235597312,neutral,US Airways,,Suejacken,,0,i have a party of booked for a flight in aug at am how can i find out how much it would cost to change to an earlier fl,,2015-02-19 09:31:08 -0800,,Eastern Time (US & Canada)
4084,568947358349701120,negative,US Airways,,Benje0123,,0,hello i have a question for you and your phone line have jammed,,2015-02-20 17:36:35 -0800,,
4085,568239444500865025,positive,United,,MikeFromRBLX,,0,okay thank you for your help,,2015-02-18 18:43:35 -0800,roblox.com,Eastern Time (US & Canada)
4086,569492106923806720,negative,US Airways,,kathrynstwtr,,0,trick for getting into your hold queue i have been calling since thursday and keep getting the call back late flightr message,,2015-02-22 05:41:13 -0800,Pittsburgh,Eastern Time (US & Canada)
4087,569909224521641984,negative,Virgin America,,ColorCartel,,0,i can not check in or add a bag your website is not working i have tried both desktop and mobile http tco avyqdmpiy,,2015-02-23 09:18:42 -0800,"Austin, TX",Mountain Time (US & Canada)
4088,568493806414381058,negative,United,,annricord,,0,how is my refund coming along,,2015-02-19 11:34:20 -0800,Canmore,Mountain Time (US & Canada)
4089,569330115114627073,negative,United,,ZachAlpert,,0,it is and the desk attendant stated we would sit awhile until given the all clear lack of communication seems to the norm,,2015-02-21 18:57:31 -0800,"Chicago, IL",Central Time (US & Canada)
4090,569243270745866240,negative,United,,justleon,,1,i need united to be a better airline,,2015-02-21 13:12:26 -0800,New York City,Eastern Time (US & Canada)
4091,569605699308818432,negative,American,,RafaelBertorell,,0,i do not believe it it ha been impossible for your agent to get an update from the delivery company since yesterday at am,,2015-02-22 13:12:36 -0800,,
4092,569192081618370560,positive,Southwest,,MRCSDPatrick,,0,incredible view i had a smooth flight both way even tho there wa turbulence your pilot rock http tco nsusfsbpv,,2015-02-21 09:49:01 -0800,"San Diego, Ca",
4093,569917692758630400,negative,US Airways,,UrbanPranaYoga,,0,how do i get a hold of customer service i have called multiple time amp have been on hold for min only to have to hang up,,2015-02-23 09:52:21 -0800,"Pittsburgh, PA",
4094,569294599614803968,negative,US Airways,,jshieber,,0,hell is terrible gate agent and a three hour wait at the gate,,2015-02-21 16:36:24 -0800,New York ,Beijing
4095,568639956622512128,negative,Southwest,,dotcomjohn,,0,turned my non stop flight between laguardia dal into a stop in stl wth i am thinking some sorta comp is in order really,,2015-02-19 21:15:05 -0800,,
4096,569691079471050752,negative,American,,zehentbauer,,0,just cancelled flightled my am flight tomorrow with out informing me at all today then booked one in day and no customer service,,2015-02-22 18:51:52 -0800,,
4097,568845552114405376,negative,US Airways,,CLChicosky,,0,see no response obviously you think this service is acceptable customerservicefail,,2015-02-20 10:52:02 -0800,,
4098,569261989735718914,negative,United,,untalMontfort,,0,a broken luggage and a mild case of food poisoning from ua lhr iah who can i email about this,"[19.41622708, -99.16143525]",2015-02-21 14:26:49 -0800,"Mexico City, Mexico",Central Time (US & Canada)
4099,569554776611901440,neutral,Delta,,Setorii,,0,his name is enzo rt well hello there pooch what is your name dog http tco dlhhbg,,2015-02-22 09:50:15 -0800,"Beverly Hills, CA",Pacific Time (US & Canada)
4100,569116934379323392,negative,United,,BenBell22,,0,i appreciate the immediate offer but suspect it is more long term issue not simple fix also ski bootbag policy is awkward at best,,2015-02-21 04:50:25 -0800,,Eastern Time (US & Canada)
4101,570177012360462336,negative,American,,JayFranceschi,,0,machine are broken line are out the door for self service cust support and bag check in,,2015-02-24 03:02:47 -0800,,Quito
4102,569340341956038657,negative,Southwest,,AmyKeefe,,0,flight to bos cancelled flightled no flight till tuesday spent to get a flight through another airline for hotel refund,,2015-02-21 19:38:10 -0800,,
4103,569597742693154816,negative,American,,jadedhippie09,,0,i understand weather is not your fault but ur c rep are atrocious i am not happy nor will i evr fly w you again,,2015-02-22 12:40:59 -0800,,
4104,569875024045314048,negative,American,,YA253Frohmz,,1,bring my fianc back to me,,2015-02-23 07:02:48 -0800,,Atlantic Time (Canada)
4105,569104886119297024,neutral,Southwest,,MichelleMSmart,,0,flt out of mht have fun with my kid and grandkids of them jack say hi http tco bhooiytzq,,2015-02-21 04:02:32 -0800,,Eastern Time (US & Canada)
4106,569273230579478529,positive,Southwest,,TimothyJWMusic,,0,great blackhistorymonth commercial thx atl singer musician life blacklivesmatter,,2015-02-21 15:11:29 -0800,Atlanta,Eastern Time (US & Canada)
4107,569571731649667072,negative,Delta,,DonnellyVJ,,0,our flight out no tv now our flight back not seated together b maybe our fault still no fun,"[32.73346632, -117.20410937]",2015-02-22 10:57:37 -0800,,
4108,570190438281248768,positive,Delta,,joahspearman,,0,great will do once i land in jfk,,2015-02-24 03:56:08 -0800,Austin,Central Time (US & Canada)
4109,569832053241450496,negative,American,,RLDelahunty,,0,husband amp i complain about same flight he get voucher i get nothing because he flew biz who do i email about this,"[51.44275382, -0.13962939]",2015-02-23 04:12:03 -0800,London ,
4110,568566512308523008,negative,Delta,,ana_lontana,,0,what is happening with the flight from fll to sfo why the delay and the reroute,,2015-02-19 16:23:14 -0800,Northern California/Medellín,Pacific Time (US & Canada)
4111,567748987512705027,negative,US Airways,,sampleonephl,,0,it is be nice to take a flight and have some level of consistency service from the flight attendant quality control,,2015-02-17 10:14:41 -0800,NYC,Central Time (US & Canada)
4112,570135402306080768,negative,American,,TinaHovsepian,,0,terror story my luggage wa delayed both way on an international flight for over day total angrycustomer,,2015-02-24 00:17:27 -0800,North Hollywood,
4113,569605604416888832,negative,US Airways,,vasisht,,0,we can not help you we do not put people up in hotel when you miss a flight it is against policy,,2015-02-22 13:12:13 -0800,A galaxy far far away,Eastern Time (US & Canada)
4114,569933724743274496,negative,American,,Gregm528,,0,you can help by now finding my baggage reply to me a soon a possible with who i can direct detail to,,2015-02-23 10:56:03 -0800,NY,Eastern Time (US & Canada)
4115,569691533101780992,negative,American,,jkhoey,,0,ok pilot are looking for agent they jumped out flt dfw this is crazy,,2015-02-22 18:53:40 -0800,"New York, NY",Eastern Time (US & Canada)
4116,569212860665978880,negative,United,,AngelikaGiatras,,0,can anyone assure me that the aircraft coming to denver had left it is previous destination flight,,2015-02-21 11:11:36 -0800,"Chicago, IL",Eastern Time (US & Canada)
4117,568155246616121344,positive,Southwest,,TedNguyen,,2,bingo thank you for bringing this to our attention we will be happy to reach out to noah so we can make this right mr,,2015-02-18 13:09:01 -0800,"Southern California, USA",Pacific Time (US & Canada)
4118,569942703494070272,positive,Delta,,SeanUppercut,,0,lol you guy are so on it me had this been month ago our fleet on fleek http tco lycarltfhl,,2015-02-23 11:31:44 -0800,"Detroit, MI",Quito
4119,569272664344428545,negative,United,,Keels2515,,0,rep would not rebook this is such a waste of time and poor communication,,2015-02-21 15:09:14 -0800,"Raleigh, NC",Eastern Time (US & Canada)
4120,569273375954243584,negative,Southwest,,like_a_toaster,,0,i had to switch airline and eat the difference which wa not insubstantial and cancelled flight all plan for sat amp sun,,2015-02-21 15:12:04 -0800,St. Louis,Central Time (US & Canada)
4121,569304845091524608,neutral,Southwest,,Sluggohill,,0,just sent dm with confirmation number and passenger name on swa mco gtcmh,,2015-02-21 17:17:06 -0800,Columbus OH,
4122,570240524592017408,negative,American,,JotakaEaddy,,0,but the issue is were waiting on rampers to close the dooronly to waste more fuel amplikely to be told we need more fuelcycle,,2015-02-24 07:15:10 -0800,Washington DC,
4123,568852319762313216,negative,US Airways,,TekesKochteeyni,,0,know what i like about gate x nothini like nothin bout yo ghettofab gate usairways http tco maqwnlniu,,2015-02-20 11:18:56 -0800,"Portland, Maine",
4124,570065545392861184,negative,American,,JasonShaw2,,4,this is the biggest joke i have ever seen and will be telling everyone never to use you guy because you are a joke,,2015-02-23 19:39:51 -0800,Belleville,Eastern Time (US & Canada)
4125,569996776436068354,neutral,American,,leahstokes,,0,well i am flying instead for free their credit actually work,,2015-02-23 15:06:36 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada)
4126,570268875872473088,negative,American,,SuperGlueMom,,0,i wa happy to purchase the upgrade if only it wa avail on my next flight,,2015-02-24 09:07:49 -0800,Southern Suburbia,Eastern Time (US & Canada)
4127,568384143379156993,negative,US Airways,,TomFutureforall,,0,it is the same passenger just her maiden name ended up a last name through online flight booking problem yes understand non transferable,,2015-02-19 04:18:34 -0800,,
4128,568036804542275584,neutral,US Airways,,Cuvols,,0,trying to go nashville to london and just have no idea when would be a good time to fly out of nashville right now,,2015-02-18 05:18:22 -0800,London ,Central Time (US & Canada)
4129,569921652374577153,negative,United,,brianaverna,,0,flight iad sat we are on the outdoor track for an hour,,2015-02-23 10:08:05 -0800,"CT, NY and most other states",Eastern Time (US & Canada)
4130,569462004332646400,positive,Delta,,suek03,,0,okay thank you i will check with them again,,2015-02-22 03:41:36 -0800,"Austin, TX",Eastern Time (US & Canada)
4131,568623603496792064,negative,United,,MeYoItsMe,,0,the only difference being you are both responsible and in a position to do something about them learn from,,2015-02-19 20:10:06 -0800,,
4132,570006028864999424,negative,American,,judyatpan,,0,thx someone picked up after minute,,2015-02-23 15:43:22 -0800,"Oakland, CA",Pacific Time (US & Canada)
4133,568282853240209408,neutral,Delta,,JetBlueNews,,0,mark th year with bluemanity plane design http tco enaxbues http tco klxivnbcyh,,2015-02-18 21:36:05 -0800,USA,Sydney
4134,569555072067051520,negative,US Airways,,countryguyusa,,0,minute and moved two foot in bze http tco awgjkjiiac,,2015-02-22 09:51:25 -0800,World,Eastern Time (US & Canada)
4135,568599227342852096,neutral,Delta,,SnappyKyle,,0,hi i am trying to find a flight to the middle east,,2015-02-19 18:33:14 -0800,10 ring,Pacific Time (US & Canada)
4136,569581977889869825,positive,United,,judaline6,,0,thanks so much my passport wa recovered,,2015-02-22 11:38:20 -0800,,Quito
4137,569143996422995968,negative,Southwest,,prakashksinha,,0,i needed refund on my cancelled flightled flight this morning and had been on hold for more than an hour x what to do,,2015-02-21 06:37:57 -0800,"43.012983,-78.724003",Eastern Time (US & Canada)
4138,569330091857219585,positive,Delta,,catiehorst,,0,nothing but praise for you helping our lady make her flight to chs tonight impressed,,2015-02-21 18:57:26 -0800,,Quito
4139,569540652935069696,negative,US Airways,,R_Bruns,,0,cancelled flightled my flight then put me on a flight the next dayi need help from somebody other than a robot please much appreciated,,2015-02-22 08:54:07 -0800,,
4140,567872182136619008,negative,United,,sarahkorich,,0,how else would i know it wa denied,,2015-02-17 18:24:13 -0800,SLC | LA ,Pacific Time (US & Canada)
4141,569983854464921601,negative,American,,hamms6,,0,i understand they are busy amp doing their best my frustration is an automated call changing my flight w of allowing me to talk,,2015-02-23 14:15:15 -0800,PNW,Pacific Time (US & Canada)
4142,567849500536152064,negative,US Airways,,Two4Chaos,,0,i did but it will not help can not believe you would not take full fare for first class and gave away to platinum member profit,,2015-02-17 16:54:05 -0800,"Scottsdale, AZ",Arizona
4143,568973797262372866,negative,United,,LEAisMYidol,,1,where are our luggage with a group and over luggage are lost,,2015-02-20 19:21:38 -0800,Lea Michele,
4144,569624798860587008,negative,United,,nbhdsheila,,0,my flight wa supposed to depart to boston at and now it is departing at due to issue with finding a pilot thanks a lot,,2015-02-22 14:28:29 -0800,Boston,Eastern Time (US & Canada)
4145,569367682811715585,negative,United,,WM_j_MW,,0,suck,,2015-02-21 21:26:48 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
4146,568061931761864704,neutral,United,,jaciMugg,,0,can i add mile from my january air china flight to my mileageplus account,,2015-02-18 06:58:13 -0800,,Quito
4147,567912664996786177,neutral,Delta,,JetBlueNews,,0,celebrates year anniversary with new livery digital journal http tco uhxricrx,,2015-02-17 21:05:05 -0800,USA,Sydney
4148,568928605226426370,neutral,Virgin America,,AirlineFuel,,0,share rise on q financial result usa today http tco lfspefey,,2015-02-20 16:22:04 -0800,Global,Sydney
4149,568929608566837249,positive,Delta,,greggweiss,,0,love you guy sooooooo much ridiculously appreciated a service,,2015-02-20 16:26:03 -0800,"Hastings on Hudson, NY",Eastern Time (US & Canada)
4150,568079024943194112,negative,US Airways,,mark7579,,0,new tag line but we got you there alive,,2015-02-18 08:06:08 -0800,"Richmond, Virginia",Lima
4151,569593694963310593,negative,American,,otisday,,0,where is my dm where is my voucher who is paying my cab and my car back to jfk tomorrow,,2015-02-22 12:24:54 -0800,Pekin,Eastern Time (US & Canada)
4152,567756838529208320,positive,United,,pbralick,,0,doing a good thing holding flight for a few for peep on late flight connecting flight we will still make destination on time,,2015-02-17 10:45:53 -0800,Colorado,Mountain Time (US & Canada)
4153,569516370506993664,negative,US Airways,,AndrewAquilante,,0,why did you cancelled flight flight to phl while delta flew a flight at the same time on time you cancelled flighted for no reason,,2015-02-22 07:17:38 -0800,"Phoenixville, PA",Eastern Time (US & Canada)
4154,568494692117155841,negative,Southwest,,blue_kap,,0,unable to check in my flight it say my itinerary is ineligible for checkin online go to counter very inconvenient,,2015-02-19 11:37:51 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
4155,569708004075044864,negative,Delta,,TheMarkyMarq,,0,very disappointed with the lack of compassion from your baggage service dept i nearly had to beg get just for a courtesy report,,2015-02-22 19:59:07 -0800,Connecticut ,
4156,568140850963881984,negative,United,,prof_west,,0,thanks but not so much the missing bag a the nonexistent staff at this apparent remote outpost busy airport for city of m,,2015-02-18 12:11:49 -0800,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
4157,568919230671794176,neutral,United,,aushianya,,0,i just had an interview how long doe it take before you hear back,,2015-02-20 15:44:49 -0800,,
4158,569290361870426112,negative,Virgin America,,MaximWheatley,,0,just dmd same issue persisting,,2015-02-21 16:19:33 -0800,"Washington, DC",Atlantic Time (Canada)
4159,569238938042421249,negative,United,,rpgibson8589,,0,roc flight cancelled flightled love my snowy drive home with no useful substitute,,2015-02-21 12:55:13 -0800,Rochester NY,Eastern Time (US & Canada)
4160,568488247514554369,negative,Delta,,alanbestnyc,,0,actually they said the fraud issue wa never resolved but why then did they issue me a new ticket of the phone,,2015-02-19 11:12:14 -0800,,Quito
4161,568181761114546176,negative,Delta,,edgarsantana,,0,you now have my gear grinding the jfk baggage office told me i need to bring the bag back right now if not they will close my claim,,2015-02-18 14:54:22 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
4162,569718484151750656,negative,American,,nickcunningham1,,0,hey you cancelled flightled my flight and i can not get someone on the phone to rebook hour wait minimum can i get some service,,2015-02-22 20:40:46 -0800,Washington D.C.,
4163,569929243146088448,negative,Virgin America,,GunsNDip,,0,it wa a disappointing experience which will be shared with every business traveler i meet neverflyvirgin,,2015-02-23 10:38:14 -0800,,Pacific Time (US & Canada)
4164,568779073117245441,negative,Southwest,,rebekahcancino,,0,the sign in screen had major mobile issue the responsive design wa not working properly my nexus,,2015-02-20 06:27:53 -0800,"PHX, AZ",Arizona
4165,570162212616212480,negative,American,,Joanna_Malek,,0,leave u stranded send baggage with important medication to different city for day ampapologise with a voucher appalling,,2015-02-24 02:03:59 -0800,,
4166,569980177247285249,negative,United,,SamuelSitt,,0,the least you could do is offer me a ticket in coach instead of just cancelled flighting my reservation because of your glitch notfair,,2015-02-23 14:00:38 -0800,"Eatontown, NJ",Eastern Time (US & Canada)
4167,569619545893306369,negative,United,,directeng62,,0,seriously ua delayed because of the copilot is not here for hour and he is only flying from raleigh disappointing,,2015-02-22 14:07:37 -0800,,
4168,569641841454239744,negative,American,,praywinn,,0,never fails to disappoint waiting at jfk an hour after scheduled take off and still no word on departure,,2015-02-22 15:36:13 -0800,,Eastern Time (US & Canada)
4169,569249933271965696,negative,United,,Keels2515,,0,any help is appreciated that is a looong wait for help on something that is not his fault,,2015-02-21 13:38:54 -0800,"Raleigh, NC",Eastern Time (US & Canada)
